ID,PARTEINAME,JAHR,MONAT,TAG,ÜBERSCHRIFT
19273,Bündnis 90/Die Grünen,2019,10,20,Schweiz-Wahl: Grüne sind Wahl-Überraschung
19276,Bündnis 90/Die Grünen,2019,10,20,Merz kritisiert politischen Kurs - »CDU läuft den Grünen hinterher
19302,Bündnis 90/Die Grünen,2019,10,24,"Grüne Claudia Roth: Stell' dir vor, es ist Iran-Dialog – und keiner geht hin"
19319,Bündnis 90/Die Grünen,2019,10,27," Sensation bei OB-Wahl: CDU und Grüner in Stichwahl, SPD raus"
19353,Bündnis 90/Die Grünen,2019,10,30,Nach der OB-Wahl: Auch Grüne sagen weitere Gespräche mit SPD ab
19376,Bündnis 90/Die Grünen,2019,11,2,Sonntagstrend - Union und Grüne verlieren weiter
19383,Bündnis 90/Die Grünen,2019,11,2,Tag der Befreiung - Grüne fordern Feiertag am 8. Mai
19384,Bündnis 90/Die Grünen,2019,11,2,Rathaus intern - Wie Deutschland die Grünen bange macht
19394,Bündnis 90/Die Grünen,2019,11,4,Umfrage zur Bundestagswahl: Grüne und Linke haben Veränderungen
19400,Bündnis 90/Die Grünen,2019,11,5,Dresden: Grüner will „liegende Polizisten“ vor Kitas
19406,Bündnis 90/Die Grünen,2019,11,5,Saarbrücken:Barbara Meyer-Gluche (35): Grüne wird neue Bürgermeisterin
19435,Bündnis 90/Die Grünen,2019,11,8,Köln: Grünen wollen Kollegah-Konzert verhindern
19439,Bündnis 90/Die Grünen,2019,11,8,Laut und schädlich - Grüne wollen Laubbläser abschaffen
19440,Bündnis 90/Die Grünen,2019,11,9,Hape Kerkeling: Die Grünen wollten ihn als Bürgermeister
19443,Bündnis 90/Die Grünen,2019,11,10,Grüner ist neuer Bürgermeister - Belit Onay (38) gewinnt Stichwahl in Hannover
19455,Bündnis 90/Die Grünen,2019,11,12,Nach Erfolg in Hannover - Stürzen die Grünen die SPD auch in Hamburg vom Thron?
19457,Bündnis 90/Die Grünen,2019,11,12,Grüne reagieren auf Linke - Koalitions-Zoff um Mietendeckel
19468,Bündnis 90/Die Grünen,2019,11,15,Robert Habeck eröffnet Parteitag: Grüne Bewerbung fürs Kanzleramt
19471,Bündnis 90/Die Grünen,2019,11,16,Umfrage-Überraschung - SPD sitzt den Grünen plötzlich im Nacken
19524,Bündnis 90/Die Grünen,2019,11,23,Rathaus intern -  Grüne Rollenspiele – aber nix Konkretes
19530,Bündnis 90/Die Grünen,2019,11,25,Grüne Gewölbe in Dresden: Was machen die Diebe jetzt mit den Juwelen?
19533,Bündnis 90/Die Grünen,2019,11,25,Grüner Politiker Daniel Mack geht als Lobbyist zu Daimler
19535,Bündnis 90/Die Grünen,2019,11,25,Raub in Dresden: Milliarden-Wert! Die Schätze im „Grünen Gewölbe“
19539,Bündnis 90/Die Grünen,2019,11,26,"Einbruch im Grünen Gewölbe: Acht Mal geflext, keiner hat’s gemerkt"
19540,Bündnis 90/Die Grünen,2019,11,26,Dresden: Chef des Grünen Gewölbes besichtigt Tatort und spricht von Kampffeld
19545,Bündnis 90/Die Grünen,2019,11,26,Diebstahl im Grünen Gewölbe in Dresden: Das sagt ein Profiler über die Täter 
19546,Bündnis 90/Die Grünen,2019,11,26, Soko Epaulette: So jagt die Kripo die Juwelendiebe vom Grünen Gewölbe
19551,Bündnis 90/Die Grünen,2019,11,27,Kunstraub im Grünen Gewölbe: Diese Stücke vom Sachsen-Schatz sind weg
19553,Bündnis 90/Die Grünen,2019,11,27,Milliarden-Raub im Grünen Gewölbe: Woher kommt der Reichtum Sachsens?
19556,Bündnis 90/Die Grünen,2019,11,27,Raub im Grünen Gewölbe Dresden: Residenzschloss wieder geöffnet
19557,Bündnis 90/Die Grünen,2019,11,27,Im BILD-Interview: Innensenator grenzt sich von den Grünen ab
19561,Bündnis 90/Die Grünen,2019,11,28,Dresden: Kunstraub im Grünen Gewölbe – halbe Million Kopfgeld auf Täter ausgesetzt 
19567,Bündnis 90/Die Grünen,2019,11,29,Jubiläum! Vor 40 Jahren begann die Geschichte der Grünen in Düsseldorf
19569,Bündnis 90/Die Grünen,2019,11,29,Kenia in Sachsen verschoben - SPD und Grüne fetzen sich um Ministerien
19570,Bündnis 90/Die Grünen,2019,11,29,Juwelen-Raub in Dresden: Tatortarbeiten im Grünen Gewölbe beendet
19583,Bündnis 90/Die Grünen,2019,11,30,Dresden: Juwelen-Raub im Grünen Gewölbe: Schloss weiter unter Polizeischutz
19592,Bündnis 90/Die Grünen,2019,12,1,CSU-General fordert: Grüne sollen Zahl der Flugreisen offenlegen
19598,Bündnis 90/Die Grünen,2019,12,1,"Kenia-Bündnis: So wollen CDU, Grüne und SPD in Sachsen regieren"
19607,Bündnis 90/Die Grünen,2019,12,2,Stefanie von Berg (55)  - Grüne Chefin für Altona
19608,Bündnis 90/Die Grünen,2019,12,2,Mini-Oasen! - Grüne Bushaltestelle kommt
19651,Bündnis 90/Die Grünen,2019,12,8,Grüner Hund aus Wermelskirchen: Süße Mojito ist jetzt Welpen-Weiß
19652,Bündnis 90/Die Grünen,2019,12,8,"Keine Autos, keine Automesse: Berlins Grüne wollen nur Bienen-Parkplätze"
19654,Bündnis 90/Die Grünen,2019,12,9,Grüne Hausnummer: Streit in Vilshofen (Bayern)
19655,Bündnis 90/Die Grünen,2019,12,9,Grüne Hausnummer: Unser Haus ist aus  Kuhmist und Haaren
19665,Bündnis 90/Die Grünen,2019,12,9,"Autos raus: So sieht das Berlin aus, das die Grünen wollen"
19674,Bündnis 90/Die Grünen,2019,12,11,Sachsen: CDU stimmt für Koalition mit Grünen und SPD
19675,Bündnis 90/Die Grünen,2019,12,11,"Amazon, Youtube, Netflix und Co als Klimasünder? Grüne wollen Öko-Streaming!"
19676,Bündnis 90/Die Grünen,2019,12,11,Sachsen: Vor „Kenia“-Start: Kretschmer quartiert  die Grünen aus
19680,Bündnis 90/Die Grünen,2019,12,12,Juwelen-Raub von Dresden: Mehr als 800 Hinweise zum Coup im Grünen Gewölbe
19690,Bündnis 90/Die Grünen,2019,12,14,Öffentlicher Nahverkehr - Grüne haben neue Pläne für HVV-Preise
19691,Bündnis 90/Die Grünen,2019,12,15,Die Grünen regen deutschen Pass für Klima-Flüchtlinge an
19696,Bündnis 90/Die Grünen,2019,12,16,Düsseldorf: Umwelt-Partei „Die Grünen NRW“ feiert 40. Geburtstag!
19698,Bündnis 90/Die Grünen,2019,12,17,Özdemir: Haus von Ex-Grünen Chef  mit  Stein beworfen
19702,Bündnis 90/Die Grünen,2019,12,18,Klimawandel: Grüne fordern für Fleisch Klima-Aufpreis
19708,Bündnis 90/Die Grünen,2019,12,19,"Sachsen: CDU, Grüne und SPD einigen sich auf Kenia-Koalition"
19712,Bündnis 90/Die Grünen,2019,12,20,Grüne fordern wegen Mautdebakels Scheuers Rücktritt
19714,Bündnis 90/Die Grünen,2019,12,20,Einbruch im Grünen Gewölbe: Polizei jagt Juwelen-Räuber in Straßenbahn
19720,Bündnis 90/Die Grünen,2019,12,24,Juwelen-Raub Dresden: So einfach war der Einbruch ins Grüne Gewölbe
19725,Bündnis 90/Die Grünen,2019,12,26,Plan der Grünen in Leipzig: Parkverbot für RB-Fans am Stadion
19737,Bündnis 90/Die Grünen,2020,1,1,Österreich-Regierung steht: ÖVP und Grüne einig über schwarz-grün
19749,Bündnis 90/Die Grünen,2020,1,5,Handys und Tablets: Grüne fordern 25 Euro Pfand bei Kauf
19765,Bündnis 90/Die Grünen,2020,1,7,Neue Umfrage: SPD 3 Prozent vor den Grünen in Hamburg
19766,Bündnis 90/Die Grünen,2020,1,8,"Lieferengpässe bei 274 Medikamenten, Grüne fordern Warnsystem  "
19783,Bündnis 90/Die Grünen,2020,1,10,Juwelen-Raub im Grünen Gewölbe: Wer beauftragte die Geheimdienstfirma?
19786,Bündnis 90/Die Grünen,2020,1,10,Schäuble zum 40. Geburtstag: Grüne sind heute eine „stinknormale Partei“
19792,Bündnis 90/Die Grünen,2020,1,11,40 Jahre Grüne – Ein Rückblick: Von den Öko-Rebellen zur 23-Prozent-Partei
19801,Bündnis 90/Die Grünen,2020,1,13,Radfahrerin (55) totgerast - Grüne fordern Blitzer auf Todesstrecke
19804,Bündnis 90/Die Grünen,2020,1,13,40 Jahre nach Parteigründung: Grüne grübeln über neuen Namen
19813,Bündnis 90/Die Grünen,2020,1,14,OB-Wahl in Stuttgart - Aras gibt Grünen einen Korb
19819,Bündnis 90/Die Grünen,2020,1,15,Wahl-Umfrage in Bayern: Grüne auf Rekordhoch – Dämpfer für Söders CSU
19826,Bündnis 90/Die Grünen,2020,1,16,Grüne – Umfrage zeigt: Robert Habeck sitzt Kanzlerin Angela Merkel im Nacken
19846,Bündnis 90/Die Grünen,2020,1,20,Hauptsache Umweltschutz? - Grüner Abgeordneter lobt China-Diktatur
19852,Bündnis 90/Die Grünen,2020,1,21,Leipzig: Grüne fordern Geldstrafen für Kippen-Schnippser
19855,Bündnis 90/Die Grünen,2020,1,22,Grüne Gewölbes: Neue Hinweise zum Juwelen-Raub von Dresden
19869,Bündnis 90/Die Grünen,2020,1,24,Deutschlandtrend - Grüne werden der Union gefährlich
19870,Bündnis 90/Die Grünen,2020,1,25,Kommentar: Grüne Erziehung ist keine Politik
19897,Bündnis 90/Die Grünen,2020,1,30,Raub im Grünen Gewölbe: Flohen Juwelendiebe im Flixbus aus Dresden?
19902,Bündnis 90/Die Grünen,2020,1,30,Wegen Anstieg um 42 Prozent: Grüne wollen Wohnen billiger machen
19906,Bündnis 90/Die Grünen,2020,1,31,Wahlkampfthema „Verkehr“ - Grüne machen City „autoarm“
19909,Bündnis 90/Die Grünen,2020,2,1,Juwelen-Raub von Dresden - Die skurrile Pannenliste ums Grüne Gewölbe
19910,Bündnis 90/Die Grünen,2020,2,1,Streit um Vollverschleierung: Grüne gegen Burka-Verbot an Hochschulen
19920,Bündnis 90/Die Grünen,2020,2,3,Umfrage: Union und Grüne ziehen allen davon
19926,Bündnis 90/Die Grünen,2020,2,4,Tempolimit: Grüner will künftig für Elektroautos Ausnahmen machen
19931,Bündnis 90/Die Grünen,2020,2,5,"Thüringen: FDP-Mann Kemmerich neuer Regierungschef, Grüne fordern den Rücktritt"
19962,Bündnis 90/Die Grünen,2020,2,8,Rathaus intern: Sind Grüne die Gewinner vom „friendly fire“?
20011,Bündnis 90/Die Grünen,2020,2,12,Achtlos abgestellt - Grüne wollen Foto-Beweis für E-Roller
20015,Bündnis 90/Die Grünen,2020,2,13,Saarbrücken: Grüner Bon: Hier gibt's den Kassenbeleg direkt aufs Handy
20050,Bündnis 90/Die Grünen,2020,2,17,Tela-Pläne ausgebremst: „Grüne Liga“ sagt Elon Musk den Kampf an
20062,Bündnis 90/Die Grünen,2020,2,18,OB-Wahl - Veronika Kienzle zieht für die Grünen in den Wahlkampf
20068,Bündnis 90/Die Grünen,2020,2,19,Dresden : Dieser Grüne will Autofahrer arm machen
20102,Bündnis 90/Die Grünen,2020,2,23,Leipzig - Grüne fordern Kommission für Straßen-Umbenennung
20129,Bündnis 90/Die Grünen,2020,2,24,"Bürgerschaftswahl Hamburg 2020 – SPD vorn, Grüne verdoppelt, AfD knapp über 5%"
20149,Bündnis 90/Die Grünen,2020,2,26,"Armin Laschet knöpft sich Merz, AfD und Grüne vor"
20161,Bündnis 90/Die Grünen,2020,2,27,Wilde Sause nach Wahl-Erfolg in Hambur: Hier feiern sich  die Grünen stark
20170,Bündnis 90/Die Grünen,2020,2,28,München: Grüne fordern drei Seilbahnen
20175,Bündnis 90/Die Grünen,2020,2,29,Umfrage Bundestagswahl: Die Grünen rücken der Union auf die Pelle
20202,Bündnis 90/Die Grünen,2020,3,5,Dresden: Ist das einer der Juwelen-Räuber aus dem Grünen Gewölbe?
20204,Bündnis 90/Die Grünen,2020,3,5,Wechsel an der Fraktionsspitze: Rückt Hamburg die Grünen nach links?
20217,Bündnis 90/Die Grünen,2020,3,8,Juwelenraub im Grünen Gewölbe: Staatsanwalt ermittelt gegen vier Wachmänner
20221,Bündnis 90/Die Grünen,2020,3,10,Grüner Baubürgermeister will nur noch weg aus Dresden!
20237,Bündnis 90/Die Grünen,2020,3,17,Niedersächsischer Landtag  - Grüne wählen Hamburg zur Chefin
20240,Bündnis 90/Die Grünen,2020,3,17,Stärkste Kraft in München: Diese Grüne hat jetzt die Wahl
20241,Bündnis 90/Die Grünen,2020,3,18,Schutz für erntehelfer - Grüne fordern Verbot von Sammelunterkünften
20258,Bündnis 90/Die Grünen,2020,3,30,BILD-Wahlcheck - Die Grünen haben ein Corona-Problem
20263,Bündnis 90/Die Grünen,2020,4,1,Grüne Zukunft: „Enercity“ baut Ökostrom-Anteil aus
20269,Bündnis 90/Die Grünen,2020,4,4,Sonntagstrend - SPD zieht mit den Grünen gleich
20281,Bündnis 90/Die Grünen,2020,4,14,Corona: Was sagen die Grünen über diesen Grünen?
20282,Bündnis 90/Die Grünen,2020,4,14,"Grüne Katrin Göring-Eckardt zu Corona: Schulen öffnen, aber auch für die Erstklässler"
20285,Bündnis 90/Die Grünen,2020,4,17,Nach Abfuhr von OB in Dresden - Grüne malen sich neuen Radweg
20292,Bündnis 90/Die Grünen,2020,4,20,Grüne fordern Lösungen: „Kinder brauchen Kinder zum Spielen“
20303,Bündnis 90/Die Grünen,2020,4,23,Forderung der Grünen - Corona-Hilfen auch für Umweltschutz
20311,Bündnis 90/Die Grünen,2020,4,25,Corona: Grüne fordern 250-Euro-Einkaufsgutschein für jeden Bürgern
20326,Bündnis 90/Die Grünen,2020,5,2,Grüne wollen Corona-Hilfen nur für Ökostreber!
20343,Bündnis 90/Die Grünen,2020,5,8,Boris Palmer: Grüne fordern Tübinger OB zum Parteiaustritt auf
20348,Bündnis 90/Die Grünen,2020,5,9,Sonntagstrend - SPD zieht den Grünen davon
20350,Bündnis 90/Die Grünen,2020,5,9,Die Grünen wollen ihn loswerden - FDP wirbt um Boris Palmer
20366,Bündnis 90/Die Grünen,2020,5,12,Gegen Partei-Ausschluss: Grüne stellen sich hinter Boris Palmer
20367,Bündnis 90/Die Grünen,2020,5,12,Konrad Adenauer war ein Grüner – zumindest im Garten
20371,Bündnis 90/Die Grünen,2020,5,14,HSV-Sport-Vorstand Boldt - Wir wollen nicht am Grünen Tisch aufsteigen
20375,Bündnis 90/Die Grünen,2020,5,14,Irre Forderung - Grüne wollen Inlandsflüge verbieten 
20393,Bündnis 90/Die Grünen,2020,5,19,Verkehrs-Revolution über Corona-Schiene?: Grüne wollen autofreie City
20407,Bündnis 90/Die Grünen,2020,5,24,Für Leuchtreklamen in Leipzig - Grüne fordern „Licht-Steuer“
20412,Bündnis 90/Die Grünen,2020,5,25,Dresden: Dieser Grüne will nicht Baubürgermeister werden
20417,Bündnis 90/Die Grünen,2020,5,26,Wahlkampf-Kampagne - So wollen die Grünen in die NRW-Rathäuser
20447,Bündnis 90/Die Grünen,2020,6,3,"Grüne Technologien für Giga-Yachten: Sauber, Lürssen!"
20453,Bündnis 90/Die Grünen,2020,6,6,"Sonntagstrend - AfD fällt auf Tiefstand, Grüne wieder vor SPD"
20468,Bündnis 90/Die Grünen,2020,6,9,Grüne fordern vom Land - Hilfe beim Ausstieg aus der Prostitution
20477,Bündnis 90/Die Grünen,2020,6,11,Kommentar zum neuen Rot-Grünen Senat - Keine Liebesheirat
20483,Bündnis 90/Die Grünen,2020,6,13,Sonntagstrend - Grüne wieder deutlich vor der SPD
20484,Bündnis 90/Die Grünen,2020,6,14,Grüne Sich selbst nicht grün?: Zoff um autofreie Innenstadt
20507,Bündnis 90/Die Grünen,2020,6,20,Tönnies-Fleisch boykottieren – das fordern die Grünen 
20518,Bündnis 90/Die Grünen,2020,6,25,Juwelenraub im Grünen Gewölbe - Staatsanwalt verhört Privatermittler
20521,Bündnis 90/Die Grünen,2020,6,27,Sonntagstrend - Grüne wieder fast so stark wie vor Corona
20525,Bündnis 90/Die Grünen,2020,6,29,BILD-Wahlcheck - Knappes Rennen zwischen SPD und Grünen 
20531,Bündnis 90/Die Grünen,2020,7,1,Grüne kritisieren Schröder-Show im Bundestag: „Peinlicher Auftritt des Altkanzlers“
20537,Bündnis 90/Die Grünen,2020,7,4,Sonntagstrend - Grüne legen weiter zu
20538,Bündnis 90/Die Grünen,2020,7,5,Dresden: Grüne holen Kühn aus Berlin zurück
20540,Bündnis 90/Die Grünen,2020,7,6,Fürs Klima - Grüne wollen Bauen teurer machen
20568,Bündnis 90/Die Grünen,2020,7,11,"Sonntagstrend: Grüne und SPD stürzen ab, Rückstand zur Union jetzt über 20 Prozent"
20569,Bündnis 90/Die Grünen,2020,7,11,Anschläge in Berlin: Grüne und Linke lassen die Chaoten-Opfer im Stich
20583,Bündnis 90/Die Grünen,2020,7,14,Dresden: Grüne wollen Dampferflotte verstaatlichen
20585,Bündnis 90/Die Grünen,2020,7,14,Habeck macht Wahl-Ansage - Grüne drücken Tempolimit 2021 durch!
20592,Bündnis 90/Die Grünen,2020,7,16,Dresden - Grüner Rettungsplan für Weiße Flotte geht unter
20594,Bündnis 90/Die Grünen,2020,7,16,Debatte um Reiterdenkmal: Grüner schubst Ernst August aus dem Sattel
20602,Bündnis 90/Die Grünen,2020,7,20,Umfrage-Hammer für SPD und Grüne im BILD-Wahlcheck
20617,Bündnis 90/Die Grünen,2020,7,26,Sonntagstrend - Die Grünen holen auf!
20624,Bündnis 90/Die Grünen,2020,7,28,Der Grüne Zoo Wuppertal - Erste Blicke ins neue Aralandia
20625,Bündnis 90/Die Grünen,2020,7,29,Juwelen-Raub im Grünen Gewölbe: Neue Spur zu Berliner Clan
20640,Bündnis 90/Die Grünen,2020,8,1,Sonntagstrend - Grüne und AfD verlieren in der Wählergunst
20658,Bündnis 90/Die Grünen,2020,8,7,Grüne täuschen mit Kartoffel-Plakat im NRW-Kommunalwahlkampf 
20667,Bündnis 90/Die Grünen,2020,8,9,CDU kritisiert „ideologische Täuschung“: Grüne bleiben bei Gaga-Plakat
20686,Bündnis 90/Die Grünen,2020,8,13,SPD schließt Links-Bündnis nicht aus: Kuscheln die Grünen jetzt mit der CDU?
20700,Bündnis 90/Die Grünen,2020,8,18,Frankfurt: Trotz Pandemie: „Grüne Soße Festival“ steigt im Oktober!
20710,Bündnis 90/Die Grünen,2020,8,21,Saarland wird Vorreiter in Deutschland - Grüner Stahl aus Dillingen
20747,Bündnis 90/Die Grünen,2020,8,29,Die Grünen im Sonntagstrend wieder stärker als die SPD
20752,Bündnis 90/Die Grünen,2020,8,31,Rede bei Corona-Demo in Berlin: Grüner fliegt aus Fraktion in Flensburg
20755,Bündnis 90/Die Grünen,2020,8,31,Härtere Strafen: Grüne drängen GroKo auf Fahrverbote für Raser
20764,Bündnis 90/Die Grünen,2020,9,2,Dresden/Berlin: Großrazzia nach Juwelen-Raub im Grünen Gewölbe
20765,Bündnis 90/Die Grünen,2020,9,2,Union will Strafen aufweichen: Grüne bleiben beim Raser-Streit hart
20784,Bündnis 90/Die Grünen,2020,9,8,Grüner OB dafür - Stuttgart will Heizpilze im Winter erlauben 
20801,Bündnis 90/Die Grünen,2020,9,13,Köln: Grüne sind Nr. 1 im Rat – aber Reker muss in Stichwahl
20823,Bündnis 90/Die Grünen,2020,9,16,Bei den Grünen sorgt’s für Zoff - Perfekt! Hamburg erlaubt Heizpilze
20828,Bündnis 90/Die Grünen,2020,9,18,Grüne proben den Aufstand - Flüchtlings-Zoff in der Koalition
20837,Bündnis 90/Die Grünen,2020,9,19,FDP-Chef Lindner blinkt Richtung Ampel: Würde er den Grünen ins Kanzleramt helfen?
20848,Bündnis 90/Die Grünen,2020,9,22,Arnold Vaatz (CDU): Hätte Grünen und SPD mehr Souveränität zugetraut!
20851,Bündnis 90/Die Grünen,2020,9,23,OB-Wahl in Dortmund: Grüne unterstützen CDU-Kandidaten
20853,Bündnis 90/Die Grünen,2020,9,23,Grüne unterstützen Linke - Chemnitzer OB-Wahl wird zum Dreikampf-Krimi
20867,Bündnis 90/Die Grünen,2020,9,27,"Bonn, Aachen, Wuppertal, Köln: Grüne feiern historische Siege in NRW"
20872,Bündnis 90/Die Grünen,2020,9,28,Leipzig: Grüner Kasek relativiert linksextreme Brandanschläge
20875,Bündnis 90/Die Grünen,2020,9,28,Umfrage: Grüne im BILD-Wahlcheck auf Halbjahreshoch
20889,Bündnis 90/Die Grünen,2020,10,2,Grüne widerspricht SPD-Senatorin: „DDR war Unrechtsstaat!“
20904,Bündnis 90/Die Grünen,2020,10,7,"Neue Umfrage für Bayern - CSU verliert, Grüne gewinnen"
20906,Bündnis 90/Die Grünen,2020,10,8,Umfrage-Hammer für Brandenburg: Grüne Gewinner der Kenia-Koalition! SPD stürzt ab
20910,Bündnis 90/Die Grünen,2020,10,9,Grüne Bürgermeisterin Berlin: Kinderloses Partyvolk ist schuld an Corona-Welle
20911,Bündnis 90/Die Grünen,2020,10,10,Rathaus intern - Die Grünen und die totale Teilhabe
20914,Bündnis 90/Die Grünen,2020,10,11,Nach Lichtfest in Leipzig - Grüne wollen Wende-Gedenken umdeuten
20919,Bündnis 90/Die Grünen,2020,10,12,Kommentar - Grüner Quatsch!
20927,Bündnis 90/Die Grünen,2020,10,14,Basketball EuroLeague: Zenit St. Petersburg verliert am Grünen Tisch
20933,Bündnis 90/Die Grünen,2020,10,16,Belarus – Grüne wollten Gefangene besuchen: Lukaschenko verweigert die Einreise!
20948,Bündnis 90/Die Grünen,2020,10,24,Seltenes Phänomen: Grüner Hund in Italien geboren
20966,Bündnis 90/Die Grünen,2020,10,27,CDU-Charme-Offensive: So reagieren die Grünen auf das Werben der Union
20985,Bündnis 90/Die Grünen,2020,11,2,Online-Konferenz: Grüne wollen Düsseldorf mit der CDU regieren
20992,Bündnis 90/Die Grünen,2020,11,5,Rot-Grüne Regierung: Koalition kippt erste Vertrags-Verabredung
21005,Bündnis 90/Die Grünen,2020,11,13,Nach Hallensport-Verbot: Grüne wollen Debatte über Freizeitsport
21020,Bündnis 90/Die Grünen,2020,11,17,"Razzia nach Raub im Grünen Gewölbe, Dresden: Polizei jagt Clan-Zwillinge"
21021,Bündnis 90/Die Grünen,2020,11,17,Razzia wegen Raubes im Grünen Gewölbe: Darum saß Wissam Remmo nicht im Knast
21022,Bündnis 90/Die Grünen,2020,11,17,Razzia beim Remmo-Clan nach Kunstraub in Dresden: So lief der Milliardenraub vom Grünen Gewölbe
21025,Bündnis 90/Die Grünen,2020,11,17,Razzia wegen Milliardenraub im Grünen Gewölbe: Clan-Mitglied Wissam Remmo festgenommen
21028,Bündnis 90/Die Grünen,2020,11,18,"Juwelen-Raub im Grünen Gewölbe, Dresden: Hoffnung auf Schatz-Rückkehr"
21033,Bündnis 90/Die Grünen,2020,11,19,Umfrage zur Landtagswahl: Grüne pirschen sich an CDU ran
21037,Bündnis 90/Die Grünen,2020,11,19,Raub im Grünen Gewölbe Dresden: Rückgabe-Rabatt für Remmos
21044,Bündnis 90/Die Grünen,2020,11,20,"Grüne und CDU dafür, FDP dagegen - Maskenpflicht in ganz Frankfurt?"
21048,Bündnis 90/Die Grünen,2020,11,21,An Hochschulen im Land: Grüne wollen Tierversuche einschränken
21052,Bündnis 90/Die Grünen,2020,11,22,Grüne und SPD sauer - Innenminister lässt Graffiti überstreichen
21053,Bündnis 90/Die Grünen,2020,11,22,Digitaler Parteitag - Grüne wollen vom Sofa ins Kanzleramt
21062,Bündnis 90/Die Grünen,2020,11,24,Raub im Dresdner Grünen Gewölbe: Remmo-Clan hatte Gehilfen!
21090,Bündnis 90/Die Grünen,2020,12,1,Dresden: Grüner Baubürgermeister will 800 Wartehäuschen loswerden
21119,Bündnis 90/Die Grünen,2020,12,9,Autobahn: Grüner BaWü-Umweltminister Untersteller beim Rasen erwischt
21121,Bündnis 90/Die Grünen,2020,12,10,Verkehrte Rad-Welt - Grüne Haidhausen wollen Radwege abschaffen
21122,Bündnis 90/Die Grünen,2020,12,11,"Hummer-Gate! - Grüne gespalten, Gallina schweigt"
21126,Bündnis 90/Die Grünen,2020,12,13,Trotz Corona-Krise - Grüne gegen nächtliches Alkohol-Verkaufs-Verbot
21127,Bündnis 90/Die Grünen,2020,12,14,Juwelenraub im Grünen Gewölbe - Polizei schnappt flüchtigen Remmo-Zwilling
21129,Bündnis 90/Die Grünen,2020,12,14,BILD-Wahlcheck: Kann die SPD die Grünen überholen? 
21133,Bündnis 90/Die Grünen,2020,12,15,Raub im Grünen Gewölbe - Hier schnappt die Polizei den Remmo-Zwilling
21134,Bündnis 90/Die Grünen,2020,12,15,Raub im Grünen Gewölbe (Dresden): U-Haft für Remmo-Zwilling 
21143,Bündnis 90/Die Grünen,2020,12,18,"Exklusive Insa-Umfrage für BILD - CDU in Berlin vorn, SPD und Grüne liegen gleichauf"
21157,Bündnis 90/Die Grünen,2020,12,29,Grüne im Ortsbeirat: Großer Hirschgraben soll Fußgängerzone werden
21199,Bündnis 90/Die Grünen,2021,1,12,Wegen Extremismus-Vorwürfen - Ex-Grüne zeigen Gallina an
21203,Bündnis 90/Die Grünen,2021,1,13,Neue Umfrage - Grüne und CDU liegen Kopf an Kopf
21230,Bündnis 90/Die Grünen,2021,1,17,3 Gänge nach Polizei-Abschied - Grüne kritisieren Essen: „Freche Ausrede“
21244,Bündnis 90/Die Grünen,2021,1,19,Dschungelshow: Zoff um Grüne Wasseragame zwischen RTL und PETA
21251,Bündnis 90/Die Grünen,2021,1,21,Grüne wollen Busse aus der Mö verbannen
21253,Bündnis 90/Die Grünen,2021,1,22,„Durchdacht und umsetzbar“ - Grüne erwarten Schulkonzept von Eisenmann
21261,Bündnis 90/Die Grünen,2021,1,24,"Sonntagsfrage: CDU-Parteitag: Union verliert, Grüne gewinnen in der Wählergunst"
21263,Bündnis 90/Die Grünen,2021,1,25,München - Nach Facebook-Kritik: Die Grünen löschten unsere Kommentare
21265,Bündnis 90/Die Grünen,2021,1,25,In Biberach  - Grüne sagen Politischen Aschermittwoch ab
21283,Bündnis 90/Die Grünen,2021,1,31,"So würde NRW aktuell wählen - CDU legt zu, Grüne hängen SPD ab"
21301,Bündnis 90/Die Grünen,2021,2,7,Zoff um Meyer Werft - Grüne wollen GroKo grillen
21305,Bündnis 90/Die Grünen,2021,2,8,"Werder Bremen: Schipp, schipp, Hurra! Grüne Wiese statt fieser Riese"
21320,Bündnis 90/Die Grünen,2021,2,13,Neue INSA-Umfrage - 31 Prozent – Grüne setzen sich an die Spitze
21323,Bündnis 90/Die Grünen,2021,2,14,Erster CDU-Landesverband - Keine Koalition mit den Grünen nach Bundestagswahl
21326,Bündnis 90/Die Grünen,2021,2,14,Einfamilienhaus verbieten? CSU geht nach Hofreiter-Vorstoß auf die Grünen los
21332,Bündnis 90/Die Grünen,2021,2,17,„Verbrauchen viel Energie“: Grüne wollen neue Einfamilien-Häuser verbieten
21334,Bündnis 90/Die Grünen,2021,2,17,Grüne und CSU vorn: So oft fliegen die Stadträte
21339,Bündnis 90/Die Grünen,2021,2,19,Grüne fordern Wohnraum und Grünflächen
21347,Bündnis 90/Die Grünen,2021,2,22,Grüner Bezirks-Boss würgt Bürgerbeteiligung ab - Einfamilienhaus-Eklat!
21351,Bündnis 90/Die Grünen,2021,2,22,Israel lockert für Geimpfte – mit dem „Grünen Pass“ in einer Handy-App
21354,Bündnis 90/Die Grünen,2021,2,24,„Grüner Pass“ für Corona-Geimpfte: Ansturm auf Schwimmbäder in Israel
5,CDU/CSU,2013,1,2,"Knausrige Unternehmen: Weniger Spenden für CDU, SPD & Co"
7,CDU/CSU,2013,1,2,CSU-Spitzenpolitiker rügen Ex-Staatssekretär Weiß
8,CDU/CSU,2013,1,2,Zeil warnt vor CSU-Alleinregierung - «FDP ist treibende Kraft»
21,CDU/CSU,2013,1,3,CSU-Chef Seehofer: Steinbrück unser Wunschkandidat
